Date	Close	Open	High	Low	% var.
03.12.2009	"15,070"	"15,044"	"15,143"	"15,042"	"0,16"
02.12.2009	"15,046"	"15,084"	"15,111"	"15,031"	"-0,28"
01.12.2009	"15,088"	"15,006"	"15,118"	"14,970"	"0,53"
30.11.2009	"15,009"	"15,011"	"15,085"	"14,964"	"0,28"
27.11.2009	"14,967"	"15,021"	"15,024"	"14,828"	"-0,31"
26.11.2009	"15,013"	"15,132"	"15,143"	"14,958"	"-0,84"
25.11.2009	"15,140"	"14,960"	"15,145"	"14,954"	"1,20"
24.11.2009	"14,961"	"14,965"	"14,990"	"14,888"	"-0,03"
23.11.2009	"14,966"	"14,859"	"15,002"	"14,832"	"0,71"
20.11.2009	"14,861"	"14,924"	"14,937"	"14,798"	"-0,38"
19.11.2009	"14,918"	"14,962"	"14,966"	"14,840"	"-0,31"
18.11.2009	"14,965"	"14,875"	"14,991"	"14,857"	"0,66"
17.11.2009	"14,867"	"14,971"	"15,000"	"14,806"	"-0,71"
16.11.2009	"14,973"	"14,924"	"15,017"	"14,880"	"0,38"
13.11.2009	"14,917"	"14,848"	"14,939"	"14,826"	"0,50"
12.11.2009	"14,843"	"14,980"	"15,017"	"14,820"	"-0,93"
11.11.2009	"14,983"	"14,985"	"15,050"	"14,953"	"0,00"
10.11.2009	"14,983"	"14,996"	"15,021"	"14,937"	"-0,07"
09.11.2009	"14,994"	"14,884"	"15,021"	"14,851"	"0,98"
06.11.2009	"14,849"	"14,869"	"14,915"	"14,813"	"-0,22"
05.11.2009	"14,881"	"14,871"	"14,918"	"14,808"	"0,02"
04.11.2009	"14,878"	"14,731"	"14,909"	"14,701"	"1,11"
03.11.2009	"14,715"	"14,772"	"14,811"	"14,624"	"-0,37"
02.11.2009	"14,769"	"14,713"	"14,846"	"14,684"	"0,35"
30.10.2009	"14,718"	"14,835"	"14,861"	"14,704"	"-0,78"
29.10.2009	"14,834"	"14,714"	"14,859"	"14,682"	"0,83"
28.10.2009	"14,712"	"14,813"	"14,843"	"14,692"	"-0,66"
27.10.2009	"14,809"	"14,862"	"14,928"	"14,770"	"-0,41"
26.10.2009	"14,870"	"15,000"	"15,063"	"14,844"	"-0,89"
23.10.2009	"15,003"	"15,024"	"15,063"	"14,987"	"-0,13"
22.10.2009	"15,023"	"15,000"	"15,040"	"14,943"	"0,09"
21.10.2009	"15,010"	"14,934"	"15,048"	"14,888"	"0,48"
20.10.2009	"14,939"	"14,973"	"14,994"	"14,882"	"-0,17"
19.10.2009	"14,964"	"14,893"	"14,979"	"14,829"	"0,39"
16.10.2009	"14,906"	"14,945"	"14,970"	"14,848"	"-0,26"
15.10.2009	"14,945"	"14,935"	"14,968"	"14,842"	"0,13"
14.10.2009	"14,926"	"14,854"	"14,948"	"14,839"	"0,45"
13.10.2009	"14,859"	"14,781"	"14,878"	"14,760"	"0,58"
12.10.2009	"14,773"	"14,724"	"14,815"	"14,678"	"0,29"
09.10.2009	"14,730"	"14,794"	"14,798"	"14,675"	"-0,41"
08.10.2009	"14,790"	"14,688"	"14,817"	"14,680"	"0,69"
07.10.2009	"14,688"	"14,718"	"14,739"	"14,652"	"-0,20"
06.10.2009	"14,718"	"14,648"	"14,766"	"14,646"	"0,46"
05.10.2009	"14,650"	"14,592"	"14,671"	"14,581"	"0,54"
02.10.2009	"14,572"	"14,534"	"14,650"	"14,482"	"0,27"
01.10.2009	"14,533"	"14,638"	"14,670"	"14,518"	"-0,70"
30.09.2009	"14,636"	"14,583"	"14,674"	"14,575"	"0,35"
29.09.2009	"14,585"	"14,619"	"14,646"	"14,526"	"-0,25"
28.09.2009	"14,621"	"14,699"	"14,722"	"14,560"	"-0,46"
25.09.2009	"14,688"	"14,664"	"14,726"	"14,614"	"0,18"
24.09.2009	"14,661"	"14,710"	"14,806"	"14,628"	"-0,48"
23.09.2009	"14,731"	"14,790"	"14,844"	"14,725"	"-0,40"
22.09.2009	"14,790"	"14,679"	"14,825"	"14,677"	"0,78"
21.09.2009	"14,675"	"14,689"	"14,714"	"14,607"	"-0,24"
18.09.2009	"14,710"	"14,744"	"14,747"	"14,648"	"-0,20"
17.09.2009	"14,739"	"14,707"	"14,768"	"14,686"	"0,18"
16.09.2009	"14,712"	"14,658"	"14,738"	"14,642"	"0,35"
15.09.2009	"14,661"	"14,629"	"14,688"	"14,561"	"0,25"
14.09.2009	"14,624"	"14,596"	"14,653"	"14,515"	"0,37"
11.09.2009	"14,570"	"14,577"	"14,637"	"14,555"	"-0,06"
10.09.2009	"14,579"	"14,571"	"14,615"	"14,501"	"0,12"
09.09.2009	"14,561"	"14,488"	"14,602"	"14,465"	"0,52"
08.09.2009	"14,485"	"14,335"	"14,538"	"14,329"	"1,05"
07.09.2009	"14,335"	"14,310"	"14,362"	"14,301"	"0,29"
04.09.2009	"14,293"	"14,260"	"14,330"	"14,191"	"0,27"
03.09.2009	"14,254"	"14,265"	"14,350"	"14,236"	"-0,07"
02.09.2009	"14,264"	"14,217"	"14,296"	"14,191"	"0,30"
01.09.2009	"14,221"	"14,332"	"14,379"	"14,177"	"-0,77"
31.08.2009	"14,331"	"14,306"	"14,369"	"14,255"	"0,22"
28.08.2009	"14,299"	"14,346"	"14,391"	"14,282"	"-0,36"
27.08.2009	"14,351"	"14,244"	"14,405"	"14,218"	"0,71"
26.08.2009	"14,250"	"14,303"	"14,351"	"14,206"	"-0,34"
25.08.2009	"14,298"	"14,299"	"14,364"	"14,254"	"-0,03"
24.08.2009	"14,303"	"14,344"	"14,362"	"14,281"	"-0,14"
21.08.2009	"14,323"	"14,249"	"14,378"	"14,210"	"0,51"
20.08.2009	"14,250"	"14,234"	"14,278"	"14,201"	"0,10"
19.08.2009	"14,236"	"14,133"	"14,269"	"14,083"	"0,73"
18.08.2009	"14,133"	"14,074"	"14,156"	"14,067"	"0,39"
17.08.2009	"14,078"	"14,186"	"14,194"	"14,045"	"-0,89"
14.08.2009	"14,205"	"14,283"	"14,309"	"14,161"	"-0,59"
13.08.2009	"14,289"	"14,204"	"14,330"	"14,202"	"0,61"
12.08.2009	"14,203"	"14,148"	"14,248"	"14,084"	"0,40"
11.08.2009	"14,146"	"14,146"	"14,186"	"14,110"	"0,00"
10.08.2009	"14,146"	"14,175"	"14,219"	"14,103"	"-0,30"
07.08.2009	"14,188"	"14,356"	"14,417"	"14,155"	"-1,12"
06.08.2009	"14,348"	"14,416"	"14,433"	"14,329"	"-0,44"
05.08.2009	"14,412"	"14,394"	"14,449"	"14,357"	"0,08"
04.08.2009	"14,400"	"14,417"	"14,434"	"14,367"	"-0,12"
03.08.2009	"14,418"	"14,268"	"14,447"	"14,206"	"1,18"
31.07.2009	"14,250"	"14,067"	"14,282"	"14,065"	"1,25"
30.07.2009	"14,074"	"14,036"	"14,097"	"14,007"	"0,26"
29.07.2009	"14,037"	"14,174"	"14,197"	"14,007"	"-0,99"
28.07.2009	"14,177"	"14,242"	"14,303"	"14,127"	"-0,48"
27.07.2009	"14,245"	"14,226"	"14,301"	"14,171"	"0,28"
24.07.2009	"14,205"	"14,160"	"14,256"	"14,136"	"0,32"
23.07.2009	"14,160"	"14,206"	"14,292"	"14,119"	"-0,36"
22.07.2009	"14,211"	"14,220"	"14,260"	"14,155"	"-0,01"
21.07.2009	"14,213"	"14,223"	"14,278"	"14,162"	"-0,11"
20.07.2009	"14,228"	"14,116"	"14,251"	"14,109"	"0,91"
17.07.2009	"14,099"	"14,145"	"14,150"	"14,063"	"-0,35"
16.07.2009	"14,148"	"14,102"	"14,167"	"14,055"	"0,30"
15.07.2009	"14,106"	"13,969"	"14,135"	"13,962"	"0,97"
14.07.2009	"13,970"	"13,981"	"14,017"	"13,911"	"-0,06"
13.07.2009	"13,979"	"13,946"	"14,002"	"13,897"	"0,33"
10.07.2009	"13,933"	"14,024"	"14,033"	"13,879"	"-0,66"
09.07.2009	"14,026"	"13,874"	"14,074"	"13,857"	"1,07"
08.07.2009	"13,877"	"13,918"	"13,939"	"13,831"	"-0,32"
07.07.2009	"13,922"	"13,978"	"14,053"	"13,902"	"-0,38"
06.07.2009	"13,975"	"13,956"	"14,000"	"13,876"	"0,08"
03.07.2009	"13,964"	"13,938"	"14,030"	"13,937"	"0,16"
02.07.2009	"13,941"	"14,150"	"14,156"	"13,929"	"-1,49"
01.07.2009	"14,152"	"14,034"	"14,203"	"14,001"	"0,83"
30.06.2009	"14,036"	"14,080"	"14,154"	"14,002"	"-0,28"
29.06.2009	"14,076"	"14,063"	"14,104"	"13,982"	"0,16"
26.06.2009	"14,053"	"13,994"	"14,120"	"13,983"	"0,46"
25.06.2009	"13,988"	"13,936"	"14,016"	"13,890"	"0,45"
24.06.2009	"13,926"	"14,077"	"14,140"	"13,888"	"-1,09"
23.06.2009	"14,079"	"13,860"	"14,108"	"13,828"	"1,57"
22.06.2009	"13,862"	"13,952"	"13,954"	"13,826"	"-0,58"
19.06.2009	"13,943"	"13,905"	"14,014"	"13,884"	"0,27"
18.06.2009	"13,906"	"13,944"	"14,004"	"13,872"	"-0,26"
17.06.2009	"13,942"	"13,836"	"13,986"	"13,807"	"0,77"
16.06.2009	"13,836"	"13,788"	"13,933"	"13,748"	"0,32"
15.06.2009	"13,792"	"13,989"	"14,004"	"13,756"	"-1,65"
12.06.2009	"14,024"	"14,101"	"14,131"	"13,937"	"-0,58"
11.06.2009	"14,106"	"13,963"	"14,179"	"13,941"	"1,00"
10.06.2009	"13,967"	"14,068"	"14,146"	"13,914"	"-0,70"
09.06.2009	"14,066"	"13,895"	"14,101"	"13,851"	"1,21"
08.06.2009	"13,898"	"13,945"	"14,004"	"13,806"	"-0,55"
05.06.2009	"13,975"	"14,178"	"14,269"	"13,933"	"-1,50"
04.06.2009	"14,188"	"14,146"	"14,242"	"14,068"	"0,25"
03.06.2009	"14,152"	"14,310"	"14,339"	"14,108"	"-1,07"
02.06.2009	"14,305"	"14,149"	"14,334"	"14,102"	"0,99"
01.06.2009	"14,165"	"14,123"	"14,247"	"14,099"	"0,08"
29.05.2009	"14,154"	"13,937"	"14,171"	"13,926"	"1,56"
28.05.2009	"13,937"	"13,832"	"13,982"	"13,790"	"0,73"
27.05.2009	"13,836"	"13,988"	"14,002"	"13,823"	"-1,11"
26.05.2009	"13,991"	"14,011"	"14,024"	"13,858"	"-0,13"
25.05.2009	"14,009"	"14,036"	"14,038"	"13,960"	"0,11"
22.05.2009	"13,994"	"13,895"	"14,053"	"13,894"	"0,73"
21.05.2009	"13,893"	"13,761"	"13,925"	"13,727"	"0,89"
20.05.2009	"13,771"	"13,626"	"13,830"	"13,582"	"1,07"
19.05.2009	"13,625"	"13,555"	"13,670"	"13,531"	"0,50"
18.05.2009	"13,557"	"13,486"	"13,565"	"13,422"	"0,45"
15.05.2009	"13,496"	"13,637"	"13,653"	"13,464"	"-1,01"
14.05.2009	"13,634"	"13,596"	"13,664"	"13,523"	"0,26"
13.05.2009	"13,599"	"13,643"	"13,722"	"13,565"	"-0,33"
12.05.2009	"13,644"	"13,571"	"13,707"	"13,563"	"0,51"
11.05.2009	"13,575"	"13,647"	"13,668"	"13,554"	"-0,53"
08.05.2009	"13,647"	"13,390"	"13,651"	"13,340"	"1,85"
07.05.2009	"13,399"	"13,308"	"13,471"	"13,250"	"0,60"
06.05.2009	"13,319"	"13,306"	"13,375"	"13,247"	"-0,03"
05.05.2009	"13,323"	"13,409"	"13,438"	"13,281"	"-0,61"
04.05.2009	"13,405"	"13,288"	"13,428"	"13,212"	"1,05"
01.05.2009	"13,266"	"13,228"	"13,330"	"13,219"	"0,30"
30.04.2009	"13,226"	"13,251"	"13,384"	"13,190"	"-0,30"
29.04.2009	"13,266"	"13,140"	"13,342"	"13,121"	"0,91"
28.04.2009	"13,146"	"13,020"	"13,168"	"12,964"	"0,98"
27.04.2009	"13,019"	"13,241"	"13,246"	"12,998"	"-1,78"
24.04.2009	"13,255"	"13,139"	"13,304"	"13,114"	"0,82"
23.04.2009	"13,147"	"12,994"	"13,161"	"12,979"	"1,14"
22.04.2009	"12,999"	"12,948"	"13,038"	"12,885"	"0,49"
21.04.2009	"12,935"	"12,922"	"12,995"	"12,898"	"0,15"
20.04.2009	"12,916"	"13,046"	"13,049"	"12,884"	"-0,96"
17.04.2009	"13,041"	"13,185"	"13,200"	"13,019"	"-1,05"
16.04.2009	"13,179"	"13,211"	"13,268"	"13,126"	"-0,31"
15.04.2009	"13,220"	"13,259"	"13,297"	"13,146"	"-0,26"
14.04.2009	"13,255"	"13,369"	"13,383"	"13,228"	"-0,82"
13.04.2009	"13,365"	"13,189"	"13,393"	"13,127"	"1,34"
10.04.2009	"13,188"	"13,167"	"13,190"	"13,091"	"0,17"
09.04.2009	"13,165"	"13,265"	"13,336"	"13,125"	"-0,72"
08.04.2009	"13,260"	"13,267"	"13,311"	"13,146"	"-0,06"
07.04.2009	"13,268"	"13,395"	"13,408"	"13,226"	"-1,04"
06.04.2009	"13,407"	"13,510"	"13,582"	"13,357"	"-0,56"
03.04.2009	"13,483"	"13,460"	"13,498"	"13,365"	"0,15"
02.04.2009	"13,463"	"13,227"	"13,518"	"13,222"	"1,75"
01.04.2009	"13,232"	"13,247"	"13,287"	"13,167"	"-0,14"
31.03.2009	"13,251"	"13,202"	"13,343"	"13,173"	"0,33"
30.03.2009	"13,207"	"13,225"	"13,286"	"13,112"	"-0,71"
27.03.2009	"13,301"	"13,527"	"13,594"	"13,258"	"-1,72"
26.03.2009	"13,534"	"13,588"	"13,640"	"13,494"	"-0,38"
25.03.2009	"13,586"	"13,474"	"13,653"	"13,419"	"0,94"
24.03.2009	"13,460"	"13,622"	"13,678"	"13,432"	"-1,25"
23.03.2009	"13,630"	"13,632"	"13,737"	"13,487"	"0,35"
20.03.2009	"13,583"	"13,662"	"13,730"	"13,517"	"-0,61"
19.03.2009	"13,666"	"13,519"	"13,739"	"13,418"	"1,17"
18.03.2009	"13,508"	"13,015"	"13,520"	"12,987"	"3,80"
17.03.2009	"13,013"	"12,982"	"13,033"	"12,929"	"0,36"
16.03.2009	"12,966"	"12,884"	"13,071"	"12,835"	"0,32"
13.03.2009	"12,925"	"12,916"	"12,959"	"12,864"	"0,10"
12.03.2009	"12,912"	"12,842"	"12,948"	"12,732"	"0,65"
11.03.2009	"12,829"	"12,683"	"12,866"	"12,617"	"1,25"
10.03.2009	"12,671"	"12,603"	"12,822"	"12,577"	"0,48"
09.03.2009	"12,611"	"12,668"	"12,729"	"12,553"	"-0,24"
06.03.2009	"12,641"	"12,546"	"12,755"	"12,530"	"0,64"
05.03.2009	"12,561"	"12,660"	"12,664"	"12,479"	"-0,60"
04.03.2009	"12,637"	"12,557"	"12,658"	"12,456"	"0,56"
03.03.2009	"12,567"	"12,578"	"12,679"	"12,521"	"-0,14"
02.03.2009	"12,584"	"12,626"	"12,636"	"12,545"	"-0,67"
27.02.2009	"12,669"	"12,744"	"12,752"	"12,603"	"-0,49"
26.02.2009	"12,731"	"12,718"	"12,810"	"12,682"	"0,17"
25.02.2009	"12,710"	"12,843"	"12,904"	"12,692"	"-1,01"
24.02.2009	"12,840"	"12,694"	"12,877"	"12,661"	"1,04"
23.02.2009	"12,708"	"12,797"	"12,992"	"12,691"	"-1,05"
20.02.2009	"12,843"	"12,671"	"12,885"	"12,558"	"1,42"
19.02.2009	"12,663"	"12,534"	"12,760"	"12,525"	"0,99"
18.02.2009	"12,539"	"12,583"	"12,641"	"12,513"	"-0,41"
17.02.2009	"12,591"	"12,792"	"12,811"	"12,563"	"-1,46"
16.02.2009	"12,778"	"12,788"	"12,826"	"12,727"	"-0,65"
13.02.2009	"12,862"	"12,870"	"12,944"	"12,818"	"-0,02"
12.02.2009	"12,864"	"12,902"	"12,944"	"12,723"	"-0,25"
11.02.2009	"12,896"	"12,916"	"13,000"	"12,832"	"-0,02"
10.02.2009	"12,898"	"13,012"	"13,075"	"12,809"	"-0,86"
09.02.2009	"13,010"	"12,961"	"13,094"	"12,872"	"0,60"
06.02.2009	"12,933"	"12,797"	"12,994"	"12,749"	"1,15"
05.02.2009	"12,786"	"12,854"	"12,906"	"12,759"	"-0,34"
04.02.2009	"12,830"	"13,028"	"13,070"	"12,812"	"-1,59"
03.02.2009	"13,037"	"12,849"	"13,058"	"12,801"	"1,45"
02.02.2009	"12,851"	"12,769"	"12,900"	"12,706"	"0,54"
30.01.2009	"12,782"	"12,954"	"12,961"	"12,778"	"-1,37"
29.01.2009	"12,959"	"13,154"	"13,180"	"12,933"	"-1,36"
28.01.2009	"13,138"	"13,164"	"13,327"	"13,103"	"-0,30"
27.01.2009	"13,178"	"13,181"	"13,330"	"13,118"	"0,09"
26.01.2009	"13,166"	"12,969"	"13,207"	"12,860"	"1,34"
23.01.2009	"12,992"	"13,004"	"13,036"	"12,766"	"0,05"
22.01.2009	"12,986"	"13,051"	"13,085"	"12,908"	"-0,42"
21.01.2009	"13,041"	"12,907"	"13,070"	"12,826"	"1,18"
20.01.2009	"12,889"	"13,090"	"13,105"	"12,856"	"-1,70"
19.01.2009	"13,112"	"13,327"	"13,386"	"13,100"	"-1,44"
16.01.2009	"13,304"	"13,127"	"13,344"	"13,110"	"1,14"
15.01.2009	"13,154"	"13,184"	"13,242"	"13,026"	"-0,06"
14.01.2009	"13,162"	"13,190"	"13,336"	"13,092"	"-0,26"
13.01.2009	"13,196"	"13,361"	"13,375"	"13,142"	"-1,31"
12.01.2009	"13,371"	"13,474"	"13,476"	"13,287"	"-0,51"
09.01.2009	"13,440"	"13,710"	"13,752"	"13,415"	"-2,09"
08.01.2009	"13,727"	"13,651"	"13,800"	"13,533"	"0,68"
07.01.2009	"13,634"	"13,529"	"13,748"	"13,430"	"0,92"
06.01.2009	"13,510"	"13,611"	"13,659"	"13,312"	"-0,70"
05.01.2009	"13,605"	"13,902"	"13,965"	"13,546"	"-1,97"
02.01.2009	"13,879"	"13,993"	"14,058"	"13,840"	"-0,79"
01.01.2009	"13,990"	"13,967"	"14,002"	"13,948"	"0,07"
31.12.2008	"13,980"	"14,067"	"14,148"	"13,850"	"-0,65"
30.12.2008	"14,072"	"13,946"	"14,223"	"13,918"	"0,68"
29.12.2008	"13,977"	"14,060"	"14,362"	"13,968"	"-0,61"
26.12.2008	"14,063"	"14,009"	"14,121"	"13,990"	"0,34"
25.12.2008	"14,015"	"14,013"	"14,051"	"13,977"	"0,08"
24.12.2008	"14,004"	"13,941"	"14,022"	"13,914"	"0,29"
23.12.2008	"13,963"	"13,948"	"14,021"	"13,918"	"0,13"
22.12.2008	"13,945"	"13,934"	"14,126"	"13,902"	"0,19"
19.12.2008	"13,919"	"14,244"	"14,312"	"13,825"	"-2,05"
18.12.2008	"14,211"	"14,406"	"14,721"	"14,187"	"-1,33"
17.12.2008	"14,403"	"14,052"	"14,438"	"13,995"	"2,15"
16.12.2008	"14,100"	"13,703"	"14,146"	"13,631"	"2,83"
15.12.2008	"13,712"	"13,368"	"13,713"	"13,365"	"2,53"
12.12.2008	"13,373"	"13,356"	"13,417"	"13,251"	"0,10"
11.12.2008	"13,359"	"13,013"	"13,407"	"13,001"	"2,62"
10.12.2008	"13,018"	"12,927"	"13,072"	"12,902"	"0,81"
09.12.2008	"12,913"	"12,953"	"13,001"	"12,796"	"-0,19"
08.12.2008	"12,937"	"12,726"	"12,964"	"12,717"	"1,58"
05.12.2008	"12,736"	"12,788"	"12,801"	"12,628"	"-0,27"
04.12.2008	"12,771"	"12,702"	"12,849"	"12,549"	"0,44"
03.12.2008	"12,715"	"12,712"	"12,742"	"12,602"	"0,00"
02.12.2008	"12,715"	"12,611"	"12,770"	"12,564"	"0,70"
01.12.2008	"12,626"	"12,710"	"12,712"	"12,581"	"-0,57"
28.11.2008	"12,698"	"12,904"	"12,961"	"12,647"	"-1,51"
27.11.2008	"12,893"	"12,881"	"12,970"	"12,859"	"0,00"
26.11.2008	"12,893"	"13,064"	"13,073"	"12,821"	"-1,26"
25.11.2008	"13,058"	"12,929"	"13,081"	"12,805"	"1,12"
24.11.2008	"12,914"	"12,592"	"12,930"	"12,568"	"2,65"
21.11.2008	"12,581"	"12,447"	"12,643"	"12,425"	"0,99"
20.11.2008	"12,458"	"12,502"	"12,595"	"12,456"	"-0,52"
19.11.2008	"12,523"	"12,616"	"12,814"	"12,517"	"-0,78"
18.11.2008	"12,622"	"12,649"	"12,700"	"12,567"	"-0,20"
17.11.2008	"12,647"	"12,534"	"12,742"	"12,513"	"0,10"
14.11.2008	"12,634"	"12,787"	"12,830"	"12,617"	"-1,53"
13.11.2008	"12,830"	"12,505"	"12,855"	"12,389"	"2,87"
12.11.2008	"12,472"	"12,530"	"12,636"	"12,470"	"-0,38"
11.11.2008	"12,519"	"12,755"	"12,801"	"12,506"	"-1,68"
10.11.2008	"12,733"	"12,821"	"12,930"	"12,719"	"-0,05"
07.11.2008	"12,739"	"12,718"	"12,853"	"12,654"	"0,29"
06.11.2008	"12,702"	"12,961"	"12,967"	"12,702"	"-1,93"
05.11.2008	"12,952"	"12,980"	"13,118"	"12,792"	"-0,63"
04.11.2008	"13,034"	"12,631"	"13,038"	"12,527"	"3,09"
03.11.2008	"12,643"	"12,750"	"12,900"	"12,596"	"-0,71"
31.10.2008	"12,733"	"12,855"	"12,897"	"12,668"	"-1,36"
30.10.2008	"12,908"	"12,965"	"13,295"	"12,803"	"-0,42"
29.10.2008	"12,963"	"12,768"	"12,994"	"12,627"	"1,95"
28.10.2008	"12,715"	"12,475"	"12,744"	"12,330"	"1,99"
27.10.2008	"12,467"	"12,549"	"12,686"	"12,333"	"-1,24"
24.10.2008	"12,624"	"12,973"	"12,980"	"12,498"	"-2,74"
23.10.2008	"12,980"	"12,828"	"13,003"	"12,727"	"0,98"
22.10.2008	"12,854"	"13,065"	"13,078"	"12,773"	"-1,57"
21.10.2008	"13,059"	"13,332"	"13,355"	"13,051"	"-2,14"
20.10.2008	"13,344"	"13,403"	"13,532"	"13,286"	"-0,48"
17.10.2008	"13,409"	"13,483"	"13,518"	"13,387"	"-0,58"
16.10.2008	"13,487"	"13,467"	"13,539"	"13,346"	"0,20"
15.10.2008	"13,460"	"13,620"	"13,685"	"13,453"	"-1,20"
14.10.2008	"13,624"	"13,594"	"13,771"	"13,586"	"0,23"
13.10.2008	"13,593"	"13,559"	"13,683"	"13,458"	"1,33"
10.10.2008	"13,414"	"13,589"	"13,652"	"13,259"	"-1,35"
09.10.2008	"13,597"	"13,631"	"13,785"	"13,580"	"-0,24"
08.10.2008	"13,630"	"13,630"	"13,758"	"13,544"	"0,08"
07.10.2008	"13,619"	"13,486"	"13,741"	"13,481"	"0,96"
06.10.2008	"13,490"	"13,665"	"13,676"	"13,443"	"-2,04"
03.10.2008	"13,771"	"13,818"	"13,907"	"13,704"	"-0,34"
02.10.2008	"13,818"	"14,026"	"14,027"	"13,745"	"-1,45"
01.10.2008	"14,021"	"14,124"	"14,176"	"13,976"	"-0,59"
30.09.2008	"14,104"	"14,418"	"14,427"	"14,010"	"-2,18"
29.09.2008	"14,418"	"14,522"	"14,566"	"14,300"	"-1,35"
26.09.2008	"14,615"	"14,617"	"14,678"	"14,554"	"-0,05"
25.09.2008	"14,622"	"14,610"	"14,769"	"14,560"	"0,06"
24.09.2008	"14,613"	"14,646"	"14,748"	"14,611"	"-0,22"
23.09.2008	"14,645"	"14,795"	"14,827"	"14,623"	"-0,95"
22.09.2008	"14,786"	"14,492"	"14,867"	"14,438"	"2,21"
19.09.2008	"14,466"	"14,327"	"14,500"	"14,151"	"0,89"
18.09.2008	"14,339"	"14,319"	"14,543"	"14,280"	"0,24"
17.09.2008	"14,305"	"14,112"	"14,385"	"14,092"	"1,30"
16.09.2008	"14,121"	"14,263"	"14,285"	"14,079"	"-1,02"
15.09.2008	"14,266"	"14,315"	"14,481"	"14,086"	"0,27"
12.09.2008	"14,228"	"14,019"	"14,232"	"13,971"	"1,41"
11.09.2008	"14,030"	"13,975"	"14,036"	"13,880"	"0,31"
10.09.2008	"13,986"	"14,111"	"14,179"	"13,972"	"-1,07"
09.09.2008	"14,137"	"14,126"	"14,227"	"14,047"	"0,07"
08.09.2008	"14,127"	"14,384"	"14,429"	"14,054"	"-1,00"
05.09.2008	"14,269"	"14,234"	"14,349"	"14,197"	"0,13"
04.09.2008	"14,251"	"14,493"	"14,546"	"14,217"	"-1,64"
03.09.2008	"14,489"	"14,516"	"14,531"	"14,385"	"-0,19"
02.09.2008	"14,517"	"14,607"	"14,607"	"14,466"	"-0,61"
01.09.2008	"14,606"	"14,702"	"14,719"	"14,582"	"-0,46"
29.08.2008	"14,674"	"14,704"	"14,770"	"14,641"	"-0,17"
28.08.2008	"14,699"	"14,712"	"14,811"	"14,670"	"-0,16"
27.08.2008	"14,722"	"14,647"	"14,777"	"14,633"	"0,49"
26.08.2008	"14,650"	"14,751"	"14,761"	"14,568"	"-0,68"
25.08.2008	"14,751"	"14,787"	"14,808"	"14,696"	"-0,28"
22.08.2008	"14,793"	"14,895"	"14,902"	"14,758"	"-0,76"
21.08.2008	"14,907"	"14,742"	"14,908"	"14,731"	"1,11"
20.08.2008	"14,744"	"14,786"	"14,807"	"14,673"	"-0,30"
19.08.2008	"14,789"	"14,683"	"14,796"	"14,630"	"0,63"
18.08.2008	"14,696"	"14,682"	"14,768"	"14,672"	"0,05"
15.08.2008	"14,689"	"14,802"	"14,808"	"14,657"	"-0,80"
14.08.2008	"14,808"	"14,923"	"14,950"	"14,778"	"-0,78"
13.08.2008	"14,924"	"14,907"	"14,979"	"14,840"	"0,03"
12.08.2008	"14,920"	"14,898"	"14,965"	"14,813"	"0,10"
11.08.2008	"14,905"	"14,934"	"15,084"	"14,879"	"-0,67"
08.08.2008	"15,006"	"15,320"	"15,335"	"14,996"	"-2,06"
07.08.2008	"15,322"	"15,414"	"15,505"	"15,309"	"-0,60"
06.08.2008	"15,414"	"15,454"	"15,518"	"15,399"	"-0,28"
05.08.2008	"15,458"	"15,574"	"15,577"	"15,447"	"-0,76"
04.08.2008	"15,577"	"15,570"	"15,633"	"15,554"	"0,07"
01.08.2008	"15,566"	"15,598"	"15,600"	"15,513"	"-0,22"
31.07.2008	"15,601"	"15,577"	"15,701"	"15,568"	"0,15"
30.07.2008	"15,577"	"15,583"	"15,617"	"15,520"	"-0,08"
29.07.2008	"15,589"	"15,739"	"15,760"	"15,553"	"-1,00"
28.07.2008	"15,746"	"15,700"	"15,769"	"15,683"	"0,23"
25.07.2008	"15,710"	"15,676"	"15,754"	"15,662"	"0,22"
24.07.2008	"15,676"	"15,683"	"15,714"	"15,628"	"-0,08"
23.07.2008	"15,688"	"15,791"	"15,798"	"15,669"	"-0,61"
22.07.2008	"15,784"	"15,926"	"15,945"	"15,757"	"-0,92"
21.07.2008	"15,930"	"15,837"	"15,932"	"15,827"	"0,52"
18.07.2008	"15,848"	"15,859"	"15,889"	"15,805"	"-0,09"
17.07.2008	"15,863"	"15,824"	"15,895"	"15,784"	"0,25"
16.07.2008	"15,824"	"15,916"	"15,949"	"15,800"	"-0,60"
15.07.2008	"15,919"	"15,900"	"16,039"	"15,865"	"0,09"
14.07.2008	"15,905"	"15,964"	"15,972"	"15,841"	"-0,23"
11.07.2008	"15,942"	"15,787"	"15,948"	"15,765"	"0,99"
10.07.2008	"15,785"	"15,740"	"15,801"	"15,690"	"0,27"
09.07.2008	"15,742"	"15,669"	"15,753"	"15,649"	"0,45"
08.07.2008	"15,672"	"15,724"	"15,740"	"15,634"	"-0,32"
07.07.2008	"15,722"	"15,696"	"15,753"	"15,609"	"0,10"
04.07.2008	"15,706"	"15,698"	"15,729"	"15,653"	"0,05"
03.07.2008	"15,698"	"15,887"	"15,911"	"15,682"	"-1,15"
02.07.2008	"15,880"	"15,795"	"15,890"	"15,775"	"0,57"
